object_id,title,link,image,object_type,provenience,creator,date_made,materials,description
52,彩票册,https://www.penn.museum/collections/object/356367,https://www.penn.museum/collections/assets/300/746965.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
53,彩票册,https://www.penn.museum/collections/object/356366,https://www.penn.museum/collections/assets/300/746964.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
54,彩票册,https://www.penn.museum/collections/object/361025,https://www.penn.museum/collections/assets/300/746987.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
55,彩票册,https://www.penn.museum/collections/object/361024,https://www.penn.museum/collections/assets/300/746986.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
56,彩票册,https://www.penn.museum/collections/object/361023,https://www.penn.museum/collections/assets/300/746985.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
57,彩票册,https://www.penn.museum/collections/object/361022,https://www.penn.museum/collections/assets/300/746984.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
58,彩票册,https://www.penn.museum/collections/object/361021,https://www.penn.museum/collections/assets/300/746982.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
59,彩票册,https://www.penn.museum/collections/object/361020,https://www.penn.museum/collections/assets/300/746980.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
60,彩票册,https://www.penn.museum/collections/object/361019,https://www.penn.museum/collections/assets/300/746978.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
61,彩票册,https://www.penn.museum/collections/object/361018,https://www.penn.museum/collections/assets/300/746977.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
62,彩票册,https://www.penn.museum/collections/object/361017,https://www.penn.museum/collections/assets/300/746975.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
63,彩票册,https://www.penn.museum/collections/object/361016,https://www.penn.museum/collections/assets/300/746974.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
64,彩票册,https://www.penn.museum/collections/object/361015,https://www.penn.museum/collections/assets/300/746973.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
65,彩票册,https://www.penn.museum/collections/object/361014,https://www.penn.museum/collections/assets/300/746972.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
66,彩票册,https://www.penn.museum/collections/object/361013,https://www.penn.museum/collections/assets/300/746971.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
67,彩票册,https://www.penn.museum/collections/object/361012,https://www.penn.museum/collections/assets/300/747148.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
68,彩票册,https://www.penn.museum/collections/object/361011,https://www.penn.museum/collections/assets/300/747147.jpg,未知,中国 | 山东 | 芝罘,未知,19世纪 - 1895年,纸,方形纸张，印有《千字文》前80个字，竖着印在方形边框内，并用毛笔和红墨水标注。方形中间有一行横线，写着“照来原底给”。这些卡片用于玩“白鸽票”（普通话：bai ge piao，“白鸽彩票”）的赌博游戏。游戏的目标是从《千字文》的前80个字中随机抽取20个字，猜对即可。这种游戏在广州和海外华人社区广泛流行。如今，澳门仍然以葡萄牙语拼写“pacapio”进行游戏，美国赌场则以“keno”的名称进行游戏，用1到80的数字代替原来的汉字。
