id,tombstone,title,creation_date,collection,provenance,url,image_web
61,"ramblers over a winding stream, before 1330. luo zhichuan (chinese, active 1280s–1320s). album leaf; ink on silk; painting only: 24.5 x 25.2 cm (9 5/8 x 9 15/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.536",ramblers over a winding stream,before 1330,asian - album leaf,"duan fang 端方 [1861–1911]; dr. j. c. [john calvin] ferguson [福開森, 1866–1945]; h. w. [henry watson] kent [1866–1948] as agent for the john huntington art and polytechnic trust; john huntington art and polytechnic trust, cleveland, oh, given to the cleveland museum of art (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.536,https://openaccess-cdn.clevelandart.org/1915.536/1915.536_web.jpg
62,"sakyamuni preaching: a votive stele, c. 565 bce. china, northern dynasties period (386–581 ce), northern zhou (557-581). serpentinite; average: 13.7 x 9.9 x 5.3 cm (5 3/8 x 3 7/8 x 2 1/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.561",sakyamuni preaching: a votive stele,c. 565 bce,china - zhou dynasty,"(john huntington art and polytechnic trust, cleveland, oh, sold to the cleveland museum of art) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.561,https://openaccess-cdn.clevelandart.org/1915.561/1915.561_web.jpg
63,"buddha triad, 568. china, northern dynasties period (386–581 ce), northern zhou (557-581). stone; overall: 21.3 x 11.7 cm (8 3/8 x 4 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.562",buddha triad,568,china - zhou dynasty,"(dr. j. c. [john calvin] ferguson [1866-1945], newton, ma, sold to the cleveland museum of art) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.562,https://openaccess-cdn.clevelandart.org/1915.562/1915.562_web.jpg
64,"mirror of the ""deities and beasts"", 300–400 ce. china, early six dynasties period (317-581). bronze; diameter: 11.4 cm (4 1/2 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.602","mirror of the ""deities and beasts""",300–400 ce,china - southern dynasties,[],https://clevelandart.org/art/1915.602,https://openaccess-cdn.clevelandart.org/1915.602/1915.602_web.jpg
65,"mirror, 618–907. china, tang dynasty (618-907). bronze with silver inlay in lacquer; diameter: 11.8 cm (4 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.603",mirror,618–907,china - tang dynasty,[],https://clevelandart.org/art/1915.603,https://openaccess-cdn.clevelandart.org/1915.603/1915.603_web.jpg
66,"mirror with concentric circles and auspicious animals, 206 bce–220 ce. china, han dynasty (202 bce–220 ce). bronze; diameter: 11.8 cm (4 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.604",mirror with concentric circles and auspicious animals,206 bce–220 ce,china - han dynasty,[],https://clevelandart.org/art/1915.604,https://openaccess-cdn.clevelandart.org/1915.604/1915.604_web.jpg
67,"mirror, 618–907. china, tang dynasty (618-907). bronze with silver inlay in lacquer; diameter: 11.8 cm (4 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.605",mirror,618–907,china - tang dynasty,[],https://clevelandart.org/art/1915.605,https://openaccess-cdn.clevelandart.org/1915.605/1915.605_web.jpg
68,"mirror, 25–220 ce. china, eastern han dynasty (25–220 ce). bronze; diameter: 13.1 cm (5 3/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.606",mirror,25–220 ce,china - han dynasty,"dr. j. c. [john calvin] ferguson  福開森 [1866-1945], newton, ma, sold to the john huntington art and polytechnic trust for gift to the cleveland museum of art (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.606,https://openaccess-cdn.clevelandart.org/1915.606/1915.606_web.jpg
69,"mirror, 25–220 ce. china, eastern han dynasty (25–220 ce). bronze; diameter: 16 cm (6 5/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.607",mirror,25–220 ce,china - han dynasty,[],https://clevelandart.org/art/1915.607,https://openaccess-cdn.clevelandart.org/1915.607/1915.607_web.jpg
70,"mirror, 317–581 ce. china, six dynasties period (220–589 ce). bronze; diameter: 16 cm (6 5/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.608",mirror,317–581 ce,china - southern dynasties,[],https://clevelandart.org/art/1915.608,https://openaccess-cdn.clevelandart.org/1915.608/1915.608_web.jpg
71,"mirror, 618–907. china, tang dynasty (618-907). bronze with silver inlay in lacquer; overall: 17.8 x 17.8 cm (7 x 7 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.609",mirror,618–907,china - tang dynasty,[],https://clevelandart.org/art/1915.609,https://openaccess-cdn.clevelandart.org/1915.609/1915.609_web.jpg
72,"mirror, 206 bce–220 ce. china, han dynasty (202 bce–220 ce). bronze; diameter: 19.1 cm (7 1/2 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.610",mirror,206 bce–220 ce,china - han dynasty,[],https://clevelandart.org/art/1915.610,https://openaccess-cdn.clevelandart.org/1915.610/1915.610_web.jpg
73,"mirror, 25–220 ce. china, eastern han dynasty (25–220 ce). bronze; diameter: 21 cm (8 1/4 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.611",mirror,25–220 ce,china - han dynasty,[],https://clevelandart.org/art/1915.611,https://openaccess-cdn.clevelandart.org/1915.611/1915.611_web.jpg
74,"vase, 1644–1911. china, qing dynasty (1644-1911). lacquered wood; overall: 37.5 cm (14 3/4 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.612",vase,1644–1911,china - qing dynasty,[],https://clevelandart.org/art/1915.612,https://openaccess-cdn.clevelandart.org/1915.612/1915.612_web.jpg
75,"vase, 1644–1911. china, qing dynasty (1644-1911). lacquered wood; overall: 37.5 cm (14 3/4 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.613",vase,1644–1911,china - qing dynasty,[],https://clevelandart.org/art/1915.613,https://openaccess-cdn.clevelandart.org/1915.613/1915.613_web.jpg
76,"landscape, the palace of the clouds, 1644–1911. china, qing dynasty (1644-1911). handscroll, ink on silk; overall: 31.8 x 297.2 cm (12 1/2 x 117 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.616","landscape, the palace of the clouds",1644–1911,asian - handscroll,[],https://clevelandart.org/art/1915.616,https://openaccess-cdn.clevelandart.org/1915.616/1915.616_web.jpg
77,"insects and flowers, c. 1900. china, qing dynasty (1644-1911) or republican period (1912-49). handscroll, ink and color on paper; overall: 30.5 x 799 cm (12 x 314 9/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.617",insects and flowers,c. 1900,asian - handscroll,"(dr. j. c. [john calvin] ferguson [1866–1945], newton, ma, sold to the cleveland museum of art) (?–1915); the cleveland museum of art, cleveland, oh (1915-–)",https://clevelandart.org/art/1915.617,https://openaccess-cdn.clevelandart.org/1915.617/1915.617_web.jpg
78,"mingling of clear and muddy water at the junction of the jing and wei rivers, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). handscroll, silk: tapestry weave; ink and colors; silk: embroidery; overall: 273 x 29.6 x 34.5 cm (107 1/2 x 11 5/8 x 13 9/16 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.618",mingling of clear and muddy water at the junction of the jing and wei rivers,1736–95,textiles,"john huntington art and polytechnic trust, cleveland, oh, given to the cleveland museum of art (?-1915); the cleveland museum of art, cleveland, oh (1915-)",https://clevelandart.org/art/1915.618,https://openaccess-cdn.clevelandart.org/1915.618/1915.618_web.jpg
79,"mingling of clear and muddy water at the junction of the jing and wei rivers, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). handscroll, silk: tapestry weave; ink and colors; silk: embroidery; the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.618.a",mingling of clear and muddy water at the junction of the jing and wei rivers,1736–95,textiles,"john huntington art and polytechnic trust, cleveland, oh, given to the cleveland museum of art (?-1915); the cleveland museum of art, cleveland, oh (1915-)",https://clevelandart.org/art/1915.618.a,https://openaccess-cdn.clevelandart.org/1915.618.a/1915.618.a_web.jpg
80,"wrapper for the tapestry scroll mingling of clear and muddy water at the junction of the jing and wei rivers, 1736–95. china, qing dynasty (1644–1911), qianlong reign (1736–95). silk and metal thread: tapestry weave, painted with ink and colors; warp: 76.2 cm (30 in.); weft: 93.3 cm (36 3/4 in.); overall: 55.5 x 55 cm (21 7/8 x 21 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.618.b",wrapper for the tapestry scroll mingling of clear and muddy water at the junction of the jing and wei rivers,1736–95,textiles,"john huntington art and polytechnic trust, cleveland, oh, given to the cleveland museum of art (?-1915); the cleveland museum of art, cleveland, oh (1915-)",https://clevelandart.org/art/1915.618.b,https://openaccess-cdn.clevelandart.org/1915.618.b/1915.618.b_web.jpg
81,"spearhead, 1045–256 bce. china, zhou dynasty (c. 1046–256 bce). bronze; overall: 19.1 cm (7 1/2 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.619",spearhead,1045–256 bce,china - zhou dynasty,"wu yun 吳雲 [1811–1883]; (dr. john c. ferguson 福開森 [1866–1945], sold to the cleveland museum of art) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.619,https://openaccess-cdn.clevelandart.org/1915.619/1915.619_web.jpg
82,"monkey, late 1200s–1300s. china, yuan dynasty (1271-1368). album leaf, ink on paper; diameter: 22.9 cm (9 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.620",monkey,late 1200s–1300s,asian - album leaf,"dr. j. c. [john calvin] ferguson [1866-1945], newton, ma, given to the cleveland museum of art (?-1915); the cleveland museum of art, cleveland, oh (1915-)",https://clevelandart.org/art/1915.620,https://openaccess-cdn.clevelandart.org/1915.620/1915.620_web.jpg
83,"landscape in the style of juran, 1368–1644. attributed to liu du (chinese, active c. 1628-after 1653). hanging scroll mounted as a panel, ink and slight color on silk; overall: 169.5 x 105.1 cm (66 3/4 x 41 3/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.621",landscape in the style of juran,1368–1644,china - ming dynasty,"(dr. j. c. [john calvin] ferguson [1866-1945], newton, ma, sold to the cleveland museum of art) (?-1915); the cleveland museum of art, cleveland, oh, 1915-present (1915-)",https://clevelandart.org/art/1915.621,https://openaccess-cdn.clevelandart.org/1915.621/1915.621_web.jpg
84,"imperial robe, 1770s. china, qing dynasty (1644-1911). silk; embroidery with peacock tail feathers; overall: 138.4 x 185.4 cm (54 1/2 x 73 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.622",imperial robe,1770s,textiles,"dr. j. c. [john calvin] ferguson [福開森, 1866–1945], newton, ma, sold to h. w. [henry watson] kent [1866–1948] as agent for the john huntington art and polytechnic trust (?–january 1915); john huntington art and polytechnic trust, cleveland, oh, given to the cleveland museum of art (1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.622,https://openaccess-cdn.clevelandart.org/1915.622/1915.622_web.jpg
85,"warrior in sheet-metal armor, 618–907. china, tang dynasty (618-907). earthenware; overall: 43.5 cm (17 1/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.626",warrior in sheet-metal armor,618–907,china - tang dynasty,"(dr. john calvin ferguson [1866-1945], ?-1915, sold to the cleveland museum of art) (?-1915); the cleveland museum of art, cleveland, oh, 1915-present (1915-)",https://clevelandart.org/art/1915.626,https://openaccess-cdn.clevelandart.org/1915.626/1915.626_web.jpg
86,"perforated disc (pi), 3000–2000 bce. china, neolithic period (3000s–2000s bce). jade; diameter: 23.5 cm (9 1/4 in.); inner diameter: 7 cm (2 3/4 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.627",perforated disc (pi),3000–2000 bce,china - neolithic,"(dr. john c. ferguson 福開森 [1866–1945], sold to the cleveland museum of art through h. w. [henry watson] kent [1866–1948] ) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.627,https://openaccess-cdn.clevelandart.org/1915.627/1915.627_web.jpg
87,"perforated disc (pi), 3000–2000 bce. china, neolithic period (3000s–2000s bce). jade ; diameter: 21.2 cm (8 3/8 in.); inner diameter: 5.7 cm (2 1/4 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.628",perforated disc (pi),3000–2000 bce,china - neolithic,"(dr. john c. ferguson 福開森 [1866–1945], sold to the cleveland museum of art) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.628,https://openaccess-cdn.clevelandart.org/1915.628/1915.628_web.jpg
88,"ts'ung, c. 1800–1400 bce. china, shang dynasty (c. 1600–c. 1046 bce). jade; overall: 9.2 cm (3 5/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.629",ts'ung,c. 1800–1400 bce,china - shang dynasty,[],https://clevelandart.org/art/1915.629,https://openaccess-cdn.clevelandart.org/1915.629/1915.629_web.jpg
89,"ceremonial tube (cong), c. 1600–1056 bce. china, shang dynasty (c. 1600–c. 1046 bce). jade (nephrite); overall: 20.6 cm (8 1/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.630",ceremonial tube (cong),c. 1600–1056 bce,china - shang dynasty,"(dr. john c. ferguson 福開森 [1866–1945], sold to the cleveland museum of art through h. w. [henry watson] kent [1866–1948]) (?–1915); the cleveland museum of art, cleveland, oh (1915–)",https://clevelandart.org/art/1915.630,https://openaccess-cdn.clevelandart.org/1915.630/1915.630_web.jpg
90,"kesi panel: rocks and chrysanthemums, 1700s–1800s. china, qing dynasty (1644-1911). silk; embroidered; overall: 101 x 58.4 cm (39 3/4 x 23 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.653",kesi panel: rocks and chrysanthemums,1700s–1800s,textiles,[],https://clevelandart.org/art/1915.653,https://openaccess-cdn.clevelandart.org/1915.653/1915.653_web.jpg
91,"kesi panel: rocks and narcissus, 1700s–1800s. china, qing dynasty (1644-1911). silk, embroidered; overall: 101 x 59.4 cm (39 3/4 x 23 3/8 in.). the cleveland museum of art, gift of the john huntington art and polytechnic trust 1915.654",kesi panel: rocks and narcissus,1700s–1800s,textiles,[],https://clevelandart.org/art/1915.654,https://openaccess-cdn.clevelandart.org/1915.654/1915.654_web.jpg
